DATE,Year,Month,Week,Facility_Name,Total_Traffic,Cash,EZPass,Violations,Violation_Rate
2019-12-19,2019,12,51,Bayonne,11030,1015,9594,421,0.03816863100634633
2019-12-20,2019,12,51,Bayonne,12432,1327,10628,477,0.03836872586872587
2019-12-21,2019,12,51,Bayonne,10117,1407,8319,391,0.03864782050014826
2019-12-22,2019,12,51,Bayonne,10670,1420,8842,408,0.03823805060918463
2019-12-23,2019,12,52,Bayonne,12704,1343,10814,547,0.04305730478589421
2019-12-24,2019,12,52,Bayonne,11288,1349,9506,433,0.03835931963146704
2019-12-25,2019,12,52,Bayonne,6644,990,5389,265,0.03988561107766406
2019-12-26,2019,12,52,Bayonne,9858,1038,8457,363,0.03682288496652465
2019-12-27,2019,12,52,Bayonne,10609,1188,9044,377,0.03553586577434254
2019-12-28,2019,12,52,Bayonne,11242,1588,9274,380,0.03380181462373243
2019-12-29,2019,12,52,Bayonne,10954,1516,9047,391,0.03569472338871645
2019-12-30,2019,12,1,Bayonne,9950,1052,8512,386,0.03879396984924623
2019-12-31,2019,12,1,Bayonne,8830,1035,7443,352,0.039864099660249154
2020-01-01,2020,1,1,Bayonne,6847,846,5734,267,0.03899518037096539
2020-01-02,2020,1,1,Bayonne,9249,874,8020,355,0.03838252784084766
2020-01-03,2020,1,1,Bayonne,9405,873,8214,318,0.03381180223285486
2020-01-04,2020,1,1,Bayonne,7536,919,6355,262,0.03476645435244161
2020-01-05,2020,1,1,Bayonne,7067,787,5959,321,0.04542238573652186
2020-01-06,2020,1,2,Bayonne,9649,782,8524,343,0.035547725152865584
2020-01-07,2020,1,2,Bayonne,9905,842,8772,291,0.02937910146390712
2020-01-08,2020,1,2,Bayonne,10278,868,9092,318,0.030939871570344425
2020-01-09,2020,1,2,Bayonne,10070,867,8904,299,0.029692154915590865
2020-01-10,2020,1,2,Bayonne,10101,903,8893,305,0.030195030195030195
2020-01-11,2020,1,2,Bayonne,9013,1163,7550,300,0.03328525463219793
2020-01-12,2020,1,2,Bayonne,7097,847,5955,295,0.04156685923629703
2020-01-13,2020,1,3,Bayonne,9540,803,8318,419,0.04392033542976939
2020-01-14,2020,1,3,Bayonne,9972,900,8713,359,0.03600080224628961
2020-01-15,2020,1,3,Bayonne,9905,855,8717,333,0.033619384149419486
2020-01-16,2020,1,3,Bayonne,10484,926,9190,368,0.03510110644792064
2020-01-17,2020,1,3,Bayonne,10042,904,8781,357,0.035550687114120696
2020-01-18,2020,1,3,Bayonne,6186,742,5224,220,0.035564177174264466
2020-01-19,2020,1,3,Bayonne,6619,780,5546,293,0.044266505514428164
2020-01-20,2020,1,4,Bayonne,8167,780,7076,311,0.0380800783641484
2020-01-21,2020,1,4,Bayonne,10261,833,9080,348,0.0339148231166553
2020-01-22,2020,1,4,Bayonne,9387,741,8315,331,0.03526153190582721
2020-01-23,2020,1,4,Bayonne,9837,808,8711,318,0.032326928941750536
2020-01-24,2020,1,4,Bayonne,10063,899,8826,338,0.03358839312332307
2020-01-25,2020,1,4,Bayonne,6753,882,5599,272,0.04027839478750185
2020-01-26,2020,1,4,Bayonne,7300,855,6139,306,0.04191780821917808
2020-01-27,2020,1,5,Bayonne,9736,802,8570,364,0.037387017255546426
2020-01-28,2020,1,5,Bayonne,9429,732,8400,297,0.03149856824689787
2020-01-29,2020,1,5,Bayonne,10162,811,9037,314,0.030899429246211377
2020-01-30,2020,1,5,Bayonne,9915,815,8817,283,0.02854261220373172
2020-01-31,2020,1,5,Bayonne,10030,860,8831,339,0.033798604187437686
2020-02-01,2020,2,5,Bayonne,7842,948,6659,235,0.02996684519255292
2020-02-02,2020,2,5,Bayonne,6893,833,5793,267,0.038734948498476716
2020-02-03,2020,2,6,Bayonne,9270,761,8152,357,0.038511326860841424
2020-02-04,2020,2,6,Bayonne,9679,812,8546,321,0.033164583118090715
2020-02-05,2020,2,6,Bayonne,9838,807,8723,308,0.03130717625533645
2020-02-06,2020,2,6,Bayonne,10352,950,9074,328,0.03168469860896445
2020-02-07,2020,2,6,Bayonne,10578,1003,9224,351,0.03318207600680658
2020-02-08,2020,2,6,Bayonne,8305,1005,6976,324,0.03901264298615292
2020-02-09,2020,2,6,Bayonne,7068,826,5962,280,0.039615166949632144
2020-02-10,2020,2,7,Bayonne,9582,848,8388,346,0.036109371738676684
2020-02-11,2020,2,7,Bayonne,9491,835,8306,350,0.03687704140764935
2020-02-12,2020,2,7,Bayonne,9633,823,8461,349,0.036229627322744734
2020-02-13,2020,2,7,Bayonne,9823,872,8608,343,0.03491804947572025
2020-02-14,2020,2,7,Bayonne,10694,1024,9272,398,0.037217131101552274
2020-02-15,2020,2,7,Bayonne,7549,970,6271,308,0.04080010597430123
2020-02-16,2020,2,7,Bayonne,6656,814,5573,269,0.040414663461538464
2020-02-17,2020,2,8,Bayonne,8261,842,7068,351,0.04248880280837671
2020-02-18,2020,2,8,Bayonne,9806,801,8590,415,0.04232102794207628
2020-02-19,2020,2,8,Bayonne,9912,854,8687,371,0.03742937853107345
2020-02-20,2020,2,8,Bayonne,10266,843,9034,389,0.037892070913695695
2020-02-21,2020,2,8,Bayonne,10819,1072,9310,437,0.04039190313337647
2020-02-22,2020,2,8,Bayonne,7836,939,6611,286,0.036498213374170495
2020-02-23,2020,2,8,Bayonne,9224,1116,7729,379,0.04108846487424111
2020-02-24,2020,2,9,Bayonne,9519,794,8304,421,0.044227334804076056
2020-02-25,2020,2,9,Bayonne,9643,820,8448,375,0.0388883127657368
2020-02-26,2020,2,9,Bayonne,9792,834,8611,347,0.03543709150326797
2020-02-27,2020,2,9,Bayonne,10121,899,8850,372,0.03675526133781247
2020-02-28,2020,2,9,Bayonne,10356,974,8965,417,0.040266512166859794
2020-02-29,2020,2,9,Bayonne,8052,984,6782,286,0.03551912568306011
2020-03-01,2020,3,9,Bayonne,7227,862,6056,309,0.042756330427563306
2020-03-02,2020,3,10,Bayonne,9709,870,8475,364,0.03749098774333093
2020-03-03,2020,3,10,Bayonne,10195,960,8889,346,0.03393820500245218
2020-03-04,2020,3,10,Bayonne,10153,829,8964,360,0.03545750024623264
2020-03-05,2020,3,10,Bayonne,10358,864,9161,333,0.03214906352577718
2020-03-06,2020,3,10,Bayonne,10954,1085,9556,313,0.028574036881504474
2020-03-07,2020,3,10,Bayonne,7686,907,6508,271,0.03525891230809264
2020-03-08,2020,3,10,Bayonne,7059,815,5901,343,0.04859045190536903
2020-03-09,2020,3,11,Bayonne,9564,862,8288,414,0.04328732747804266
2020-03-10,2020,3,11,Bayonne,9242,908,7947,387,0.04187405323523047
2020-03-11,2020,3,11,Bayonne,10478,2616,7538,324,0.03092193166634854
2020-03-12,2020,3,11,Bayonne,10930,2512,8070,348,0.03183897529734675
2020-03-13,2020,3,11,Bayonne,11550,4542,6685,323,0.027965367965367964
2020-03-14,2020,3,11,Bayonne,7447,1650,5544,253,0.033973412112259974
2020-03-15,2020,3,11,Bayonne,5672,1308,4126,238,0.04196050775740479
2020-03-16,2020,3,12,Bayonne,8269,1148,6802,319,0.03857782077639376
2020-03-17,2020,3,12,Bayonne,7052,683,6063,306,0.04339194554736245
2020-03-18,2020,3,12,Bayonne,7374,757,6329,288,0.03905614320585842
2020-03-19,2020,3,12,Bayonne,6719,655,5792,272,0.04048221461527013
2020-03-20,2020,3,12,Bayonne,6713,702,5741,270,0.04022046774914345
2020-03-21,2020,3,12,Bayonne,4383,885,3325,173,0.03947068218115446
2020-03-22,2020,3,12,Bayonne,3066,500,2396,170,0.055446836268754074
2020-03-23,2020,3,13,Bayonne,4745,451,4078,216,0.04552160168598525
2020-03-24,2020,3,13,Bayonne,5074,788,4069,217,0.04276704769412692
2020-03-25,2020,3,13,Bayonne,5014,477,4296,241,0.04806541683286797
2020-03-26,2020,3,13,Bayonne,5298,994,4054,250,0.04718761796904492
2020-03-27,2020,3,13,Bayonne,5213,869,4097,247,0.04738154613466334
2020-03-28,2020,3,13,Bayonne,3132,436,2547,149,0.047573435504469984
2020-03-29,2020,3,13,Bayonne,2590,356,2080,154,0.05945945945945946
2020-03-30,2020,3,14,Bayonne,4772,447,4070,255,0.053436714165968145
2020-03-31,2020,3,14,Bayonne,4818,463,4109,246,0.05105853051058531
2020-04-01,2020,4,14,Bayonne,4979,1692,3104,183,0.03675436834705764
2020-04-02,2020,4,14,Bayonne,5071,1881,3012,178,0.035101557878130546
2020-04-03,2020,4,14,Bayonne,4932,539,4166,227,0.04602595296025953
2020-04-04,2020,4,14,Bayonne,3313,636,2506,171,0.0516148505885904
2020-04-05,2020,4,14,Bayonne,2765,451,2149,165,0.059674502712477394
2020-04-06,2020,4,15,Bayonne,4839,888,3715,236,0.0487704071089068
2020-04-07,2020,4,15,Bayonne,4892,2303,2440,149,0.03045789043336059
2020-04-08,2020,4,15,Bayonne,4566,691,3664,211,0.04621112571178274
2020-04-09,2020,4,15,Bayonne,4430,566,3645,219,0.049435665914221216
2020-04-10,2020,4,15,Bayonne,4332,534,3579,219,0.05055401662049862
2020-04-11,2020,4,15,Bayonne,3451,564,2698,189,0.05476673427991886
2020-04-12,2020,4,15,Bayonne,2623,541,1924,158,0.060236370568051846
2020-04-13,2020,4,16,Bayonne,4043,473,3354,216,0.05342567400445214
2020-04-14,2020,4,16,Bayonne,4956,604,4094,258,0.05205811138014528
2020-04-15,2020,4,16,Bayonne,5113,636,4210,267,0.05221983180129083
2020-04-16,2020,4,16,Bayonne,5085,561,4286,238,0.04680432645034415
2020-04-17,2020,4,16,Bayonne,5472,605,4603,264,0.04824561403508772
2020-04-18,2020,4,16,Bayonne,3553,475,2866,212,0.05966788629327329
2020-04-19,2020,4,16,Bayonne,3453,512,2763,178,0.05154937735302635
2020-04-20,2020,4,17,Bayonne,5330,3603,1615,112,0.02101313320825516
2020-04-21,2020,4,17,Bayonne,5177,553,4386,238,0.04597257098705814
2020-04-22,2020,4,17,Bayonne,5717,577,4883,257,0.04495364701766661
2020-04-23,2020,4,17,Bayonne,5754,561,4929,264,0.045881126173096975
2020-04-24,2020,4,17,Bayonne,5354,598,4495,261,0.04874859917818453
2020-04-25,2020,4,17,Bayonne,4385,624,3553,208,0.04743443557582668
2020-04-26,2020,4,17,Bayonne,3086,443,2472,171,0.05541153596889177
2020-04-27,2020,4,18,Bayonne,5579,553,4764,262,0.04696182111489514
2020-04-28,2020,4,18,Bayonne,6087,698,5126,263,0.043206834236898306
2020-04-29,2020,4,18,Bayonne,5906,617,5050,239,0.04046732136810024
2020-04-30,2020,4,18,Bayonne,5590,583,4756,251,0.04490161001788909
2020-05-01,2020,5,18,Bayonne,6057,682,5111,264,0.04358593363051015
2020-05-02,2020,5,18,Bayonne,4944,732,3973,239,0.048341423948220066
2020-05-03,2020,5,18,Bayonne,4078,575,3269,234,0.057381069151544874
2020-05-04,2020,5,19,Bayonne,6301,692,5307,302,0.04792890017457546
2020-05-05,2020,5,19,Bayonne,6201,656,5293,252,0.040638606676342524
2020-05-06,2020,5,19,Bayonne,6134,628,5233,273,0.04450603195304858
2020-05-07,2020,5,19,Bayonne,6638,747,5590,301,0.045344983428743595
2020-05-08,2020,5,19,Bayonne,6480,729,5446,305,0.0470679012345679
2020-05-09,2020,5,19,Bayonne,4935,689,4016,230,0.04660587639311044
2020-05-10,2020,5,19,Bayonne,4475,627,3623,225,0.05027932960893855
2020-05-11,2020,5,20,Bayonne,6272,662,5311,299,0.04767219387755102
2020-05-12,2020,5,20,Bayonne,6462,686,5474,302,0.04673475704116373
2020-05-13,2020,5,20,Bayonne,6699,714,5688,297,0.04433497536945813
2020-05-14,2020,5,20,Bayonne,6769,722,5763,284,0.04195597577190131
2020-05-15,2020,5,20,Bayonne,7063,855,5884,324,0.045872858558686114
2020-05-16,2020,5,20,Bayonne,5527,872,4417,238,0.04306133526325312
2020-05-17,2020,5,20,Bayonne,4545,642,3666,237,0.05214521452145215
2020-05-18,2020,5,21,Bayonne,6638,743,5603,292,0.043989153359445615
2020-05-19,2020,5,21,Bayonne,7120,755,6033,332,0.04662921348314607
2020-05-20,2020,5,21,Bayonne,7709,830,6555,324,0.042028797509404595
2020-05-21,2020,5,21,Bayonne,7411,745,6373,293,0.03953582512481447
2020-05-22,2020,5,21,Bayonne,7596,876,6401,319,0.04199578725645076
2020-05-23,2020,5,21,Bayonne,5112,713,4161,238,0.04655712050078247
2020-05-24,2020,5,21,Bayonne,5108,758,4098,252,0.04933437744714174
2020-05-25,2020,5,22,Bayonne,4943,758,3947,238,0.048148897430710096
2020-05-26,2020,5,22,Bayonne,7150,811,6029,310,0.043356643356643354
2020-05-27,2020,5,22,Bayonne,7476,857,6336,283,0.03785446762974853
2020-05-28,2020,5,22,Bayonne,7407,849,6257,301,0.040637235047927635
2020-05-29,2020,5,22,Bayonne,7556,874,6362,320,0.04235044997353097
2020-05-30,2020,5,22,Bayonne,6175,931,4959,285,0.046153846153846156
2020-05-31,2020,5,22,Bayonne,5364,836,4268,260,0.048471290082028336
2020-06-01,2020,6,23,Bayonne,7352,822,6179,351,0.04774211099020675
2020-06-02,2020,6,23,Bayonne,7339,847,6201,291,0.03965117863469138
2020-06-03,2020,6,23,Bayonne,7375,787,6269,319,0.04325423728813559
2020-06-04,2020,6,23,Bayonne,7970,947,6698,325,0.04077791718946048
2020-06-05,2020,6,23,Bayonne,7917,931,6649,337,0.04256662877352532
2020-06-06,2020,6,23,Bayonne,6717,1065,5340,312,0.04644930772666369
2020-06-07,2020,6,23,Bayonne,5998,959,4745,294,0.049016338779593195
2020-06-08,2020,6,24,Bayonne,7761,905,6520,336,0.04329339002705837
2020-06-09,2020,6,24,Bayonne,8223,1022,6855,346,0.04207710081478779
2020-06-10,2020,6,24,Bayonne,8184,982,6818,384,0.0469208211143695
2020-06-11,2020,6,24,Bayonne,8142,975,6847,320,0.03930238270695161
2020-06-12,2020,6,24,Bayonne,8756,1112,7306,338,0.03860210141617177
2020-06-13,2020,6,24,Bayonne,7166,1171,5717,278,0.03879430644711136
2020-06-14,2020,6,24,Bayonne,5926,917,4742,267,0.04505568680391495
2020-06-15,2020,6,25,Bayonne,7963,998,6603,362,0.04546025367323873
2020-06-16,2020,6,25,Bayonne,8133,1074,6710,349,0.04291159473748924
2020-06-17,2020,6,25,Bayonne,8157,1059,6759,339,0.04155939683707245
2020-06-18,2020,6,25,Bayonne,8433,1114,6978,341,0.04043638088461995
2020-06-19,2020,6,25,Bayonne,9194,1197,7625,372,0.04046117032847509
2020-06-20,2020,6,25,Bayonne,7247,1119,5857,271,0.03739478404857182
2020-06-21,2020,6,25,Bayonne,6418,1074,5027,317,0.04939233406045497
2020-06-22,2020,6,26,Bayonne,8375,1091,6904,380,0.04537313432835821
2020-06-23,2020,6,26,Bayonne,8550,1098,7089,363,0.04245614035087719
2020-06-24,2020,6,26,Bayonne,8740,1166,7232,342,0.0391304347826087
2020-06-25,2020,6,26,Bayonne,8921,1128,7439,354,0.03968165003923327
2020-06-26,2020,6,26,Bayonne,9330,1308,7639,383,0.04105037513397642
2020-06-27,2020,6,26,Bayonne,7170,1182,5680,308,0.04295676429567643
2020-06-28,2020,6,26,Bayonne,6397,1048,5087,262,0.04095669845239956
2020-06-29,2020,6,27,Bayonne,8790,1171,7235,384,0.04368600682593857
2020-06-30,2020,6,27,Bayonne,8795,1079,7323,393,0.04468447981807845
2020-07-01,2020,7,27,Bayonne,8941,1195,7407,339,0.037915222010960745
2020-07-02,2020,7,27,Bayonne,9647,1279,7985,383,0.039701461594278016
2020-07-03,2020,7,27,Bayonne,7994,1267,6406,321,0.04015511633725294
2020-07-04,2020,7,27,Bayonne,5775,1147,4375,253,0.04380952380952381
2020-07-05,2020,7,27,Bayonne,7428,1310,5769,349,0.04698438341410878
2020-07-06,2020,7,28,Bayonne,7986,1073,6554,359,0.04495366892061107
2020-07-07,2020,7,28,Bayonne,9220,4439,4531,250,0.027114967462039046
2020-07-08,2020,7,28,Bayonne,8630,2073,6289,268,0.031054461181923523
2020-07-09,2020,7,28,Bayonne,8867,1164,7373,330,0.03721664599075223
2020-07-10,2020,7,28,Bayonne,7937,1076,6560,301,0.03792364873377851
2020-07-11,2020,7,28,Bayonne,7103,1127,5667,309,0.04350274531887935
2020-07-12,2020,7,28,Bayonne,6965,1159,5468,338,0.048528356066044505
2020-07-13,2020,7,29,Bayonne,8563,1088,7101,374,0.04367628167698236
2020-07-14,2020,7,29,Bayonne,8623,1114,7144,365,0.042328655920213384
2020-07-15,2020,7,29,Bayonne,8894,1141,7409,344,0.0386777602878345
2020-07-16,2020,7,29,Bayonne,8937,1123,7485,329,0.03681324829361083
2020-07-17,2020,7,29,Bayonne,8780,1125,7302,353,0.04020501138952164
2020-07-18,2020,7,29,Bayonne,7694,1334,6041,319,0.041460878606706525
2020-07-19,2020,7,29,Bayonne,6401,1093,5028,280,0.04374316513044837
2020-07-20,2020,7,30,Bayonne,8301,1158,6777,366,0.04409107336465486
2020-07-21,2020,7,30,Bayonne,8799,1160,7284,355,0.04034549380611433
2020-07-22,2020,7,30,Bayonne,8685,1071,7269,345,0.039723661485319514
2020-07-23,2020,7,30,Bayonne,9110,1174,7574,362,0.03973655323819978
2020-07-24,2020,7,30,Bayonne,9271,1262,7630,379,0.04088016395210873
2020-07-25,2020,7,30,Bayonne,7861,1286,6271,304,0.03867192469151508
2020-07-26,2020,7,30,Bayonne,7232,1238,5665,329,0.04549225663716814
2020-07-27,2020,7,31,Bayonne,8686,1192,7123,371,0.042712410775961315
2020-07-28,2020,7,31,Bayonne,8818,1181,7261,376,0.04264005443411204
2020-07-29,2020,7,31,Bayonne,9297,1236,7709,352,0.037861675809400884
2020-07-30,2020,7,31,Bayonne,8909,1161,7397,351,0.03939836120776743
2020-07-31,2020,7,31,Bayonne,9657,1368,7914,375,0.03883193538365952
2020-08-01,2020,8,31,Bayonne,7872,1366,6184,322,0.040904471544715444
2020-08-02,2020,8,31,Bayonne,6614,1099,5187,328,0.04959177502267917
2020-08-03,2020,8,32,Bayonne,9050,1234,7413,403,0.04453038674033149
2020-08-04,2020,8,32,Bayonne,7992,992,6640,360,0.04504504504504504
2020-08-05,2020,8,32,Bayonne,9398,1232,7830,336,0.035752287720791656
2020-08-06,2020,8,32,Bayonne,9312,1197,7750,365,0.039196735395189
2020-08-07,2020,8,32,Bayonne,9284,1299,7630,355,0.03823782852218871
2020-08-08,2020,8,32,Bayonne,7781,1282,6197,302,0.03881249196761342
2020-08-09,2020,8,32,Bayonne,7658,1217,6063,378,0.04936014625228519
2020-08-10,2020,8,33,Bayonne,8734,1134,7200,400,0.04579803068468056
2020-08-11,2020,8,33,Bayonne,9153,1096,7683,374,0.040860919916967116
2020-08-12,2020,8,33,Bayonne,8962,1055,7572,335,0.037380049096183886
2020-08-13,2020,8,33,Bayonne,8908,1070,7507,331,0.03715761113605748
2020-08-14,2020,8,33,Bayonne,9392,1218,7812,362,0.03854344122657581
2020-08-15,2020,8,33,Bayonne,7992,1257,6388,347,0.04341841841841842
2020-08-16,2020,8,33,Bayonne,6123,929,4872,322,0.052588600359301
2020-08-17,2020,8,34,Bayonne,8613,1069,7155,389,0.04516428654359689
2020-08-18,2020,8,34,Bayonne,9505,1211,7888,406,0.04271436086270384
2020-08-19,2020,8,34,Bayonne,8837,1057,7447,333,0.03768247142695485
2020-08-20,2020,8,34,Bayonne,9515,1175,7980,360,0.03783499737256963
2020-08-21,2020,8,34,Bayonne,9431,1237,7824,370,0.03923231894814972
2020-08-22,2020,8,34,Bayonne,7861,1262,6301,298,0.03790866301997201
2020-08-23,2020,8,34,Bayonne,9227,1407,7385,435,0.04714425056898233
2020-08-24,2020,8,35,Bayonne,8858,1103,7358,397,0.04481824339580041
2020-08-25,2020,8,35,Bayonne,8815,1066,7400,349,0.03959160521837776
2020-08-26,2020,8,35,Bayonne,9402,1152,7899,351,0.03733248245054244
2020-08-27,2020,8,35,Bayonne,8978,1150,7500,328,0.03653374916462464
2020-08-28,2020,8,35,Bayonne,9756,1351,8054,351,0.035977859778597784
2020-08-29,2020,8,35,Bayonne,7198,1115,5775,308,0.04278966379549875
2020-08-30,2020,8,35,Bayonne,13488,2255,10686,547,0.040554567022538554
2020-08-31,2020,8,36,Bayonne,10134,1294,8432,408,0.04026050917702783
2020-09-01,2020,9,36,Bayonne,9065,1071,7627,367,0.0404853833425262
2020-09-02,2020,9,36,Bayonne,9228,1127,7750,351,0.03803641092327698
2020-09-03,2020,9,36,Bayonne,9306,1130,7805,371,0.03986675263271008
2020-09-04,2020,9,36,Bayonne,9919,1646,7946,327,0.03296703296703297
2020-09-05,2020,9,36,Bayonne,7767,1134,6335,298,0.03836745204068495
2020-09-06,2020,9,36,Bayonne,7425,1166,5905,354,0.04767676767676768
2020-09-07,2020,9,37,Bayonne,8160,1285,6501,374,0.04583333333333333
2020-09-08,2020,9,37,Bayonne,8939,1077,7493,369,0.0412797852108737
2020-09-09,2020,9,37,Bayonne,9161,1088,7706,367,0.04006112869774042
2020-09-10,2020,9,37,Bayonne,9284,1100,7845,339,0.036514433433864714
2020-09-11,2020,9,37,Bayonne,9949,1297,8287,365,0.036687104231581065
2020-09-12,2020,9,37,Bayonne,8673,1334,6979,360,0.041508128675198895
2020-09-13,2020,9,37,Bayonne,7797,1148,6286,363,0.046556367833782225
2020-09-14,2020,9,38,Bayonne,8882,1043,7414,425,0.04784958342715605
2020-09-15,2020,9,38,Bayonne,9337,1051,7929,357,0.03823497911534754
2020-09-16,2020,9,38,Bayonne,8990,1041,7607,342,0.03804226918798665
2020-09-17,2020,9,38,Bayonne,9297,1109,7842,346,0.037216306335377
2020-09-18,2020,9,38,Bayonne,9849,1306,8184,359,0.03645040105594476
2020-09-19,2020,9,38,Bayonne,9107,1472,7284,351,0.038541781047545846
2020-09-20,2020,9,38,Bayonne,8186,1213,6648,325,0.039701930124602984
2020-09-21,2020,9,39,Bayonne,8709,1047,7334,328,0.0376621885405902
2020-09-22,2020,9,39,Bayonne,8872,950,7598,324,0.03651938683498648
2020-09-23,2020,9,39,Bayonne,9173,1065,7753,355,0.038700534176387226
2020-09-24,2020,9,39,Bayonne,9222,1044,7813,365,0.03957926697028844
2020-09-25,2020,9,39,Bayonne,9535,1178,7989,368,0.03859465128474043
2020-09-26,2020,9,39,Bayonne,9046,1396,7253,397,0.0438868007959319
2020-09-27,2020,9,39,Bayonne,8496,1284,6887,325,0.0382532956685499
2020-09-28,2020,9,40,Bayonne,8401,1003,7065,333,0.03963813831686704
2020-09-29,2020,9,40,Bayonne,8800,1014,7456,330,0.0375
2020-09-30,2020,9,40,Bayonne,9616,1109,8185,322,0.03348585690515807
2020-10-01,2020,10,40,Bayonne,9849,1209,8285,355,0.036044268453650115
2020-10-02,2020,10,40,Bayonne,9875,1213,8301,361,0.036556962025316456
2020-10-03,2020,10,40,Bayonne,10962,1867,8747,348,0.031746031746031744
2020-10-04,2020,10,40,Bayonne,11058,1721,8860,477,0.043136190992946286
2020-10-05,2020,10,41,Bayonne,11009,1366,9198,445,0.04042147333999455
2020-10-06,2020,10,41,Bayonne,9796,1185,8202,409,0.04175173540220498
2020-10-07,2020,10,41,Bayonne,10517,1298,8788,431,0.04098126842255396
2020-10-08,2020,10,41,Bayonne,10187,1242,8545,400,0.039265730833415134
2020-10-09,2020,10,41,Bayonne,11288,1524,9285,479,0.04243444365698087
2020-10-10,2020,10,41,Bayonne,9020,1480,7174,366,0.04057649667405765
2020-10-11,2020,10,41,Bayonne,7858,1189,6297,372,0.047340290150165436
2020-10-12,2020,10,42,Bayonne,8313,1002,6891,420,0.05052327679538073
2020-10-13,2020,10,42,Bayonne,9338,1079,7842,417,0.04465624330691797
2020-10-14,2020,10,42,Bayonne,10053,1185,8451,417,0.04148015517755894
2020-10-15,2020,10,42,Bayonne,9841,1189,8223,429,0.043593130779392336
2020-10-16,2020,10,42,Bayonne,9607,1215,7980,412,0.042885396065369
2020-10-17,2020,10,42,Bayonne,8707,1325,7016,366,0.04203514413690134
2020-10-18,2020,10,42,Bayonne,11342,1770,9091,481,0.042408746252865455
2020-10-19,2020,10,43,Bayonne,8703,1027,7287,389,0.044697230839940254
2020-10-20,2020,10,43,Bayonne,9166,1100,7667,399,0.04353043857735108
2020-10-21,2020,10,43,Bayonne,9494,1212,7908,374,0.03939330103223088
2020-10-22,2020,10,43,Bayonne,9276,1083,7843,350,0.03773178094006037
2020-10-23,2020,10,43,Bayonne,9609,1232,7989,388,0.04037881153085649
2020-10-24,2020,10,43,Bayonne,8305,1261,6705,339,0.040818783865141484
2020-10-25,2020,10,43,Bayonne,9818,1520,7852,446,0.04542676716235486
2020-10-26,2020,10,44,Bayonne,8397,976,7037,384,0.045730618077884956
2020-10-27,2020,10,44,Bayonne,8949,1068,7491,390,0.04358028830036876
2020-10-28,2020,10,44,Bayonne,8985,1046,7551,388,0.04318308291597106
2020-10-29,2020,10,44,Bayonne,8578,979,7248,351,0.040918629051060855
2020-10-30,2020,10,44,Bayonne,9374,1182,7813,379,0.040430979304459144
2020-10-31,2020,10,44,Bayonne,7928,1234,6347,347,0.04376892028254289
2020-11-01,2020,11,44,Bayonne,7930,1250,6297,383,0.04829760403530895
2020-11-02,2020,11,45,Bayonne,8947,1113,7405,429,0.04794903319548452
2020-11-03,2020,11,45,Bayonne,8735,1074,7266,395,0.045220377790498
2020-11-04,2020,11,45,Bayonne,8748,1058,7313,377,0.04309556470050297
2020-11-05,2020,11,45,Bayonne,9034,1078,7562,394,0.04361301748948417
2020-11-06,2020,11,45,Bayonne,9080,1172,7506,402,0.04427312775330396
2020-11-07,2020,11,45,Bayonne,7919,1230,6335,354,0.0447026139664099
2020-11-08,2020,11,45,Bayonne,8510,1260,6849,401,0.047121034077555815
2020-11-09,2020,11,46,Bayonne,8696,1104,7189,403,0.04634314627414903
2020-11-10,2020,11,46,Bayonne,8902,1074,7441,387,0.04347337676926533
2020-11-11,2020,11,46,Bayonne,8557,1051,7168,338,0.03949982470491995
2020-11-12,2020,11,46,Bayonne,8862,1017,7464,381,0.04299255247122546
2020-11-13,2020,11,46,Bayonne,9501,1202,7879,420,0.04420587306599305
2020-11-14,2020,11,46,Bayonne,8632,1364,6902,366,0.04240037071362372
2020-11-15,2020,11,46,Bayonne,7025,1071,5655,299,0.042562277580071174
2020-11-16,2020,11,47,Bayonne,8292,959,6932,401,0.048359864930053065
2020-11-17,2020,11,47,Bayonne,8703,961,7335,407,0.04676548316672412
2020-11-18,2020,11,47,Bayonne,9013,1048,7562,403,0.044713192055919226
2020-11-19,2020,11,47,Bayonne,9099,1088,7630,381,0.04187273326739202
2020-11-20,2020,11,47,Bayonne,9550,1209,7955,386,0.04041884816753927
2020-11-21,2020,11,47,Bayonne,8444,1296,6764,384,0.045476077688299386
2020-11-22,2020,11,47,Bayonne,6989,1067,5559,363,0.05193876091000143
2020-11-23,2020,11,48,Bayonne,8852,1089,7340,423,0.04778581111613195
2020-11-24,2020,11,48,Bayonne,9249,1156,7659,434,0.04692399178289545
2020-11-25,2020,11,48,Bayonne,9500,1247,7849,404,0.04252631578947368
2020-11-26,2020,11,48,Bayonne,5649,866,4441,342,0.0605416887944769
2020-11-27,2020,11,48,Bayonne,7513,1090,6058,365,0.04858245707440437
2020-11-28,2020,11,48,Bayonne,7245,1093,5801,351,0.0484472049689441
2020-11-29,2020,11,48,Bayonne,7746,1216,6106,424,0.054737929253808416
2020-11-30,2020,11,49,Bayonne,8681,971,7266,444,0.051146181315516646
2020-12-01,2020,12,49,Bayonne,8520,1042,7084,394,0.04624413145539906
2020-12-02,2020,12,49,Bayonne,8551,970,7191,390,0.045608700736755936
2020-12-03,2020,12,49,Bayonne,8602,998,7189,415,0.048244594280399906
2020-12-04,2020,12,49,Bayonne,8664,1078,7194,392,0.04524469067405355
